condition,fold,state,detector_seed,perturbation_seed,parent_key,mlp_triggered,mlp_emit_step,attack_frames,task_success,n_steps,teacher_anchor,summary_sha256
EARLY_SHIFT_T10,fold_06,state_1,det_seed_2,pert_seed_2,fold_06/state_1,True,110,10,True,186,86,704cd0b60485656e
EARLY_SHIFT_T10,fold_06,state_1,det_seed_3,pert_seed_0,fold_06/state_1,True,97,10,True,155,86,31c7313359fd2b4d
EARLY_SHIFT_T10,fold_06,state_1,det_seed_3,pert_seed_1,fold_06/state_1,True,99,10,True,157,86,7778aedcb76347e8
EARLY_SHIFT_T10,fold_06,state_1,det_seed_3,pert_seed_2,fold_06/state_1,True,97,10,True,154,86,fae40e9d82dbac10
EARLY_SHIFT_T10,fold_07,state_0,det_seed_1,pert_seed_0,fold_07/state_0,False,-1,10,True,211,119,3c3ccc74f9ea924e
EARLY_SHIFT_T10,fold_07,state_0,det_seed_1,pert_seed_1,fold_07/state_0,True,121,10,True,177,119,0cdd990480cf448c
EARLY_SHIFT_T10,fold_07,state_0,det_seed_1,pert_seed_2,fold_07/state_0,False,-1,10,False,400,119,a2c12b16bd76de65
EARLY_SHIFT_T10,fold_07,state_0,det_seed_2,pert_seed_0,fold_07/state_0,False,-1,10,False,400,119,9f0859d50ca35884
EARLY_SHIFT_T10,fold_07,state_0,det_seed_2,pert_seed_1,fold_07/state_0,False,-1,10,False,400,119,9f0859d50ca35884
EARLY_SHIFT_T10,fold_07,state_0,det_seed_2,pert_seed_2,fold_07/state_0,False,-1,10,False,400,119,9f0859d50ca35884
EARLY_SHIFT_T10,fold_07,state_0,det_seed_3,pert_seed_0,fold_07/state_0,False,-1,10,False,400,119,de4cddb580db6af9
EARLY_SHIFT_T10,fold_07,state_0,det_seed_3,pert_seed_1,fold_07/state_0,False,-1,10,True,179,119,b209423dfe3e5c04
EARLY_SHIFT_T10,fold_07,state_0,det_seed_3,pert_seed_2,fold_07/state_0,False,-1,10,False,400,119,3cd9d7ddf570f810
EARLY_SHIFT_T10,fold_07,state_1,det_seed_1,pert_seed_0,fold_07/state_1,True,175,10,True,224,174,2187b8fe70ba3570
EARLY_SHIFT_T10,fold_07,state_1,det_seed_1,pert_seed_1,fold_07/state_1,False,-1,10,True,240,174,54a679eaa1f18e7b
EARLY_SHIFT_T10,fold_07,state_1,det_seed_1,pert_seed_2,fold_07/state_1,False,-1,10,False,400,174,62ed790e28513949
EARLY_SHIFT_T10,fold_08,state_0,det_seed_1,pert_seed_0,fold_08/state_0,False,-1,10,False,400,79,276b055010df004c
EARLY_SHIFT_T10,fold_08,state_0,det_seed_1,pert_seed_1,fold_08/state_0,True,168,10,False,400,79,7b934518128bf761
EARLY_SHIFT_T10,fold_08,state_0,det_seed_1,pert_seed_2,fold_08/state_0,False,-1,10,False,400,79,5db0d0eb63ff7d11
EARLY_SHIFT_T10,fold_08,state_0,det_seed_2,pert_seed_0,fold_08/state_0,False,-1,10,False,400,79,2eebeb0d70f31d08
EARLY_SHIFT_T10,fold_08,state_0,det_seed_2,pert_seed_1,fold_08/state_0,False,-1,10,False,400,79,2eebeb0d70f31d08
EARLY_SHIFT_T10,fold_08,state_0,det_seed_2,pert_seed_2,fold_08/state_0,False,-1,10,False,400,79,2eebeb0d70f31d08
EARLY_SHIFT_T10,fold_08,state_0,det_seed_3,pert_seed_0,fold_08/state_0,True,119,10,True,175,79,a8681a23409ddce4
EARLY_SHIFT_T10,fold_08,state_0,det_seed_3,pert_seed_1,fold_08/state_0,False,-1,10,False,400,79,e53e3c19fee49716
EARLY_SHIFT_T10,fold_08,state_0,det_seed_3,pert_seed_2,fold_08/state_0,True,134,10,True,206,79,4f170665f481b5cc
EARLY_SHIFT_T10,fold_08,state_2,det_seed_1,pert_seed_0,fold_08/state_2,False,-1,10,False,400,84,55b06744bf62b047
EARLY_SHIFT_T10,fold_08,state_2,det_seed_1,pert_seed_1,fold_08/state_2,True,128,10,True,217,84,bc9bd7a6dc13c5b1
EARLY_SHIFT_T10,fold_08,state_2,det_seed_1,pert_seed_2,fold_08/state_2,False,-1,10,False,400,84,55b06744bf62b047
EARLY_SHIFT_T10,fold_08,state_2,det_seed_2,pert_seed_0,fold_08/state_2,True,124,10,True,201,84,e813e943443e23f8
EARLY_SHIFT_T10,fold_08,state_2,det_seed_2,pert_seed_1,fold_08/state_2,True,127,10,True,209,84,2ed5fa00fde48efb
EARLY_SHIFT_T10,fold_08,state_2,det_seed_2,pert_seed_2,fold_08/state_2,True,123,10,True,197,84,9017d50034dc520a
EARLY_SHIFT_T10,fold_08,state_2,det_seed_3,pert_seed_0,fold_08/state_2,True,182,10,True,252,84,fde625998de66596
EARLY_SHIFT_T10,fold_08,state_2,det_seed_3,pert_seed_1,fold_08/state_2,True,138,10,True,208,84,a8176d8dfdf98036
EARLY_SHIFT_T10,fold_08,state_2,det_seed_3,pert_seed_2,fold_08/state_2,True,138,10,True,214,84,ee54f40b4a813a5a
EARLY_SHIFT_T10,fold_09,state_0,det_seed_1,pert_seed_0,fold_09/state_0,True,99,10,True,155,85,64dc6395519018e0
EARLY_SHIFT_T10,fold_09,state_0,det_seed_1,pert_seed_1,fold_09/state_0,True,100,10,True,155,85,1d7738cb51fee4d3
EARLY_SHIFT_T10,fold_09,state_0,det_seed_1,pert_seed_2,fold_09/state_0,True,100,10,True,156,85,4f1ab788d4a90883
EARLY_SHIFT_T10,fold_09,state_0,det_seed_2,pert_seed_0,fold_09/state_0,True,101,10,True,161,85,6b64ac0af1ebc647
EARLY_SHIFT_T10,fold_09,state_0,det_seed_2,pert_seed_1,fold_09/state_0,True,115,10,True,166,85,ddc548e609498681
EARLY_SHIFT_T10,fold_09,state_0,det_seed_2,pert_seed_2,fold_09/state_0,False,-1,10,False,400,85,363a6048f8d0af92
EARLY_SHIFT_T10,fold_09,state_0,det_seed_3,pert_seed_0,fold_09/state_0,True,103,10,True,158,85,a50b675d1dc8932d
EARLY_SHIFT_T10,fold_09,state_0,det_seed_3,pert_seed_1,fold_09/state_0,True,104,10,True,155,85,c4c00b919b3936b2
EARLY_SHIFT_T10,fold_09,state_0,det_seed_3,pert_seed_2,fold_09/state_0,True,101,10,True,157,85,201749f4967b1e30
EARLY_SHIFT_T10,fold_09,state_1,det_seed_1,pert_seed_0,fold_09/state_1,False,-1,10,False,400,72,4ef170d6347fffdc
EARLY_SHIFT_T10,fold_09,state_1,det_seed_1,pert_seed_1,fold_09/state_1,True,91,10,True,144,72,73934a5dabe93a49
EARLY_SHIFT_T10,fold_09,state_1,det_seed_1,pert_seed_2,fold_09/state_1,True,90,10,True,142,72,dc608e67492e7a93
EARLY_SHIFT_T10,fold_09,state_1,det_seed_2,pert_seed_0,fold_09/state_1,False,-1,10,False,400,72,27285c8143bd61b9
EARLY_SHIFT_T10,fold_09,state_1,det_seed_2,pert_seed_1,fold_09/state_1,False,-1,10,False,400,72,27285c8143bd61b9
EARLY_SHIFT_T10,fold_09,state_1,det_seed_2,pert_seed_2,fold_09/state_1,True,90,10,True,143,72,0b0697587383c19f
EARLY_SHIFT_T10,fold_09,state_1,det_seed_3,pert_seed_0,fold_09/state_1,False,-1,10,False,400,72,64991a6bf7f716ff
EARLY_SHIFT_T10,fold_09,state_1,det_seed_3,pert_seed_1,fold_09/state_1,True,95,10,True,154,72,5d32076b8e738c4b
EARLY_SHIFT_T10,fold_09,state_1,det_seed_3,pert_seed_2,fold_09/state_1,True,100,10,True,152,72,cd95a247b64f60a5
RANDOM_TIME_V3,fold_01,state_0,det_seed_1,pert_seed_0,fold_01/state_0,True,98,10,False,400,97,3020772e1a3ee332
RANDOM_TIME_V3,fold_01,state_0,det_seed_1,pert_seed_1,fold_01/state_0,True,98,10,False,400,97,3020772e1a3ee332
RANDOM_TIME_V3,fold_01,state_0,det_seed_1,pert_seed_2,fold_01/state_0,True,120,10,True,166,97,73a6abcf0976f04e
RANDOM_TIME_V3,fold_01,state_0,det_seed_2,pert_seed_0,fold_01/state_0,True,99,10,True,151,97,0897727f349efb7b
RANDOM_TIME_V3,fold_01,state_0,det_seed_2,pert_seed_1,fold_01/state_0,False,-1,10,False,400,97,7db66dd30c69a8c1
RANDOM_TIME_V3,fold_01,state_0,det_seed_2,pert_seed_2,fold_01/state_0,True,99,9,True,148,97,e0995ccba78be6ae
RANDOM_TIME_V3,fold_01,state_0,det_seed_3,pert_seed_0,fold_01/state_0,True,103,10,True,154,97,a3e41ceb0eda7788
RANDOM_TIME_V3,fold_01,state_0,det_seed_3,pert_seed_1,fold_01/state_0,True,104,10,True,159,97,ed2c6005b7cf04ba
RANDOM_TIME_V3,fold_01,state_0,det_seed_3,pert_seed_2,fold_01/state_0,False,-1,10,False,400,97,30590f0d2c804963
RANDOM_TIME_V3,fold_01,state_2,det_seed_1,pert_seed_0,fold_01/state_2,True,81,10,True,136,75,784a2fb0ba8a7c7a
RANDOM_TIME_V3,fold_01,state_2,det_seed_1,pert_seed_1,fold_01/state_2,True,76,10,False,400,75,661f2b4b29dc63cb
RANDOM_TIME_V3,fold_01,state_2,det_seed_1,pert_seed_2,fold_01/state_2,True,76,10,True,110,75,617b2ada11f85835
RANDOM_TIME_V3,fold_01,state_2,det_seed_2,pert_seed_0,fold_01/state_2,True,76,9,True,107,75,6102ce89d0fa3831
RANDOM_TIME_V3,fold_01,state_2,det_seed_2,pert_seed_1,fold_01/state_2,True,76,10,True,131,75,4d58866890836a8b
RANDOM_TIME_V3,fold_01,state_2,det_seed_2,pert_seed_2,fold_01/state_2,True,79,10,True,142,75,f2986d905c2554d0
RANDOM_TIME_V3,fold_01,state_2,det_seed_3,pert_seed_0,fold_01/state_2,True,77,8,True,128,75,1098545787b9ba83
RANDOM_TIME_V3,fold_01,state_2,det_seed_3,pert_seed_1,fold_01/state_2,True,83,10,True,128,75,71b337d1c50e29c8
RANDOM_TIME_V3,fold_01,state_2,det_seed_3,pert_seed_2,fold_01/state_2,True,77,10,False,400,75,5a8f9d15c54815ed
RANDOM_TIME_V3,fold_02,state_0,det_seed_1,pert_seed_0,fold_02/state_0,True,126,10,True,182,109,07dc3c302e2de8d7
RANDOM_TIME_V3,fold_02,state_0,det_seed_1,pert_seed_1,fold_02/state_0,True,119,10,True,192,109,4705dacc28888979
RANDOM_TIME_V3,fold_02,state_0,det_seed_1,pert_seed_2,fold_02/state_0,True,112,10,True,201,109,328d586bc9a16536
RANDOM_TIME_V3,fold_02,state_0,det_seed_2,pert_seed_0,fold_02/state_0,True,90,10,True,157,109,9faff5549a785007
RANDOM_TIME_V3,fold_02,state_0,det_seed_2,pert_seed_1,fold_02/state_0,True,101,10,True,181,109,525e73d84144d105
RANDOM_TIME_V3,fold_02,state_0,det_seed_2,pert_seed_2,fold_02/state_0,True,111,10,True,154,109,c51a1d6ed1418a4f
RANDOM_TIME_V3,fold_02,state_0,det_seed_3,pert_seed_0,fold_02/state_0,True,110,10,True,158,109,2af362e48753f4e1
RANDOM_TIME_V3,fold_02,state_0,det_seed_3,pert_seed_1,fold_02/state_0,True,110,10,False,400,109,ddccfdee5c1d4397
RANDOM_TIME_V3,fold_02,state_0,det_seed_3,pert_seed_2,fold_02/state_0,False,-1,10,False,400,109,690e745becf80141
RANDOM_TIME_V3,fold_02,state_1,det_seed_1,pert_seed_0,fold_02/state_1,True,95,10,False,400,91,8425fbaa16ca7804
RANDOM_TIME_V3,fold_02,state_1,det_seed_1,pert_seed_1,fold_02/state_1,True,89,10,True,155,91,65763c664104b325
RANDOM_TIME_V3,fold_02,state_1,det_seed_1,pert_seed_2,fold_02/state_1,False,-1,10,False,400,91,c1e4c92997889fd5
RANDOM_TIME_V3,fold_02,state_1,det_seed_2,pert_seed_0,fold_02/state_1,True,159,10,True,221,91,2d571abe972b7c13
RANDOM_TIME_V3,fold_02,state_1,det_seed_2,pert_seed_1,fold_02/state_1,True,102,10,True,166,91,d4a2c91dc1acc267
RANDOM_TIME_V3,fold_02,state_1,det_seed_2,pert_seed_2,fold_02/state_1,True,88,10,True,190,91,3d7db95dcd378d5d
RANDOM_TIME_V3,fold_02,state_1,det_seed_3,pert_seed_0,fold_02/state_1,True,95,10,False,400,91,0257298e63dbdea8
RANDOM_TIME_V3,fold_02,state_1,det_seed_3,pert_seed_1,fold_02/state_1,True,114,10,True,178,91,96b98418468c6cf4
RANDOM_TIME_V3,fold_02,state_1,det_seed_3,pert_seed_2,fold_02/state_1,True,92,10,True,164,91,088e8bfb891b9581
RANDOM_TIME_V3,fold_03,state_1,det_seed_1,pert_seed_0,fold_03/state_1,True,88,10,False,400,83,9eabe9fc3ac8933c
RANDOM_TIME_V3,fold_03,state_1,det_seed_1,pert_seed_1,fold_03/state_1,True,96,10,True,140,83,accf767e36bd1047
RANDOM_TIME_V3,fold_03,state_1,det_seed_1,pert_seed_2,fold_03/state_1,False,-1,10,False,400,83,5e8f1f0fd1fa6d4c
RANDOM_TIME_V3,fold_03,state_1,det_seed_2,pert_seed_0,fold_03/state_1,True,86,8,True,116,83,e92a0837bbc95934
RANDOM_TIME_V3,fold_03,state_1,det_seed_2,pert_seed_1,fold_03/state_1,True,170,10,True,214,83,e5809fce0bb6685c
RANDOM_TIME_V3,fold_03,state_1,det_seed_2,pert_seed_2,fold_03/state_1,True,83,10,True,123,83,15fc84727d613a27
RANDOM_TIME_V3,fold_03,state_1,det_seed_3,pert_seed_0,fold_03/state_1,True,86,10,True,122,83,01236dcf2e637ec6
RANDOM_TIME_V3,fold_03,state_1,det_seed_3,pert_seed_1,fold_03/state_1,True,236,10,True,267,83,db0ce8544edb4ada
RANDOM_TIME_V3,fold_03,state_1,det_seed_3,pert_seed_2,fold_03/state_1,False,-1,10,False,400,83,d3fcea1aff746a8a
RANDOM_TIME_V3,fold_03,state_3,det_seed_1,pert_seed_0,fold_03/state_3,True,115,10,True,146,102,af050b2a638205a1
RANDOM_TIME_V3,fold_03,state_3,det_seed_1,pert_seed_1,fold_03/state_3,True,106,10,True,150,102,f03a79fe81738bde
RANDOM_TIME_V3,fold_03,state_3,det_seed_1,pert_seed_2,fold_03/state_3,True,106,10,True,142,102,c339fa366d035c61
RANDOM_TIME_V3,fold_03,state_3,det_seed_2,pert_seed_0,fold_03/state_3,False,-1,10,False,400,102,1d9e158d32bf2558
RANDOM_TIME_V3,fold_03,state_3,det_seed_2,pert_seed_1,fold_03/state_3,True,147,10,True,185,102,9a7b4a23034aee37
RANDOM_TIME_V3,fold_03,state_3,det_seed_2,pert_seed_2,fold_03/state_3,True,108,10,True,146,102,dc7a0cc95e2756ab
RANDOM_TIME_V3,fold_03,state_3,det_seed_3,pert_seed_0,fold_03/state_3,True,108,10,True,148,102,e192118cb9769dc6
RANDOM_TIME_V3,fold_03,state_3,det_seed_3,pert_seed_1,fold_03/state_3,True,110,10,True,152,102,92d6cb923f36837d
RANDOM_TIME_V3,fold_03,state_3,det_seed_3,pert_seed_2,fold_03/state_3,True,108,9,True,138,102,06ed3228b3f02f63
RANDOM_TIME_V3,fold_04,state_0,det_seed_1,pert_seed_0,fold_04/state_0,False,-1,10,False,400,75,6229fee7bb48df62
RANDOM_TIME_V3,fold_04,state_0,det_seed_1,pert_seed_1,fold_04/state_0,False,-1,10,False,400,75,6229fee7bb48df62
RANDOM_TIME_V3,fold_04,state_0,det_seed_1,pert_seed_2,fold_04/state_0,True,75,10,True,119,75,a128d25fdde0f0dc
RANDOM_TIME_V3,fold_04,state_0,det_seed_2,pert_seed_0,fold_04/state_0,False,-1,10,False,400,75,a2186c48ad8975ec
RANDOM_TIME_V3,fold_04,state_0,det_seed_2,pert_seed_1,fold_04/state_0,True,103,10,True,145,75,53909612e6fd23eb
RANDOM_TIME_V3,fold_04,state_0,det_seed_2,pert_seed_2,fold_04/state_0,True,81,10,True,122,75,af49a9458d890cf7
RANDOM_TIME_V3,fold_04,state_0,det_seed_3,pert_seed_0,fold_04/state_0,False,-1,10,False,400,75,a785de49cd8b2d65
RANDOM_TIME_V3,fold_04,state_0,det_seed_3,pert_seed_1,fold_04/state_0,True,78,10,True,120,75,34f0ce7bf4d808b3
RANDOM_TIME_V3,fold_04,state_0,det_seed_3,pert_seed_2,fold_04/state_0,False,-1,10,False,400,75,a785de49cd8b2d65
RANDOM_TIME_V3,fold_04,state_1,det_seed_1,pert_seed_0,fold_04/state_1,True,85,10,True,125,84,42fa0a5c4a4dc967
RANDOM_TIME_V3,fold_04,state_1,det_seed_1,pert_seed_1,fold_04/state_1,True,87,8,True,118,84,4bfe30bae7db3b81
RANDOM_TIME_V3,fold_04,state_1,det_seed_1,pert_seed_2,fold_04/state_1,True,87,10,True,116,84,3020009e4055ace0
RANDOM_TIME_V3,fold_04,state_1,det_seed_2,pert_seed_0,fold_04/state_1,True,87,10,True,133,84,814e387d679b1c8a
RANDOM_TIME_V3,fold_04,state_1,det_seed_2,pert_seed_1,fold_04/state_1,False,-1,10,False,400,84,7ce4483318b6f5e5
RANDOM_TIME_V3,fold_04,state_1,det_seed_2,pert_seed_2,fold_04/state_1,True,86,10,True,122,84,b452d4a8ddf1f9bc
RANDOM_TIME_V3,fold_04,state_1,det_seed_3,pert_seed_0,fold_04/state_1,True,87,10,False,400,84,721aa4602606d709
RANDOM_TIME_V3,fold_04,state_1,det_seed_3,pert_seed_1,fold_04/state_1,True,103,10,True,148,84,ac2d689731f30056
RANDOM_TIME_V3,fold_04,state_1,det_seed_3,pert_seed_2,fold_04/state_1,True,89,10,True,133,84,8ac4cc7936579a3e
RANDOM_TIME_V3,fold_05,state_0,det_seed_1,pert_seed_0,fold_05/state_0,False,-1,10,True,123,80,8053b469a84447da
RANDOM_TIME_V3,fold_05,state_0,det_seed_1,pert_seed_1,fold_05/state_0,False,-1,4,True,127,80,4448418136ac6644
RANDOM_TIME_V3,fold_05,state_0,det_seed_1,pert_seed_2,fold_05/state_0,False,-1,5,True,121,80,4d8bbaee478a2a5e
RANDOM_TIME_V3,fold_05,state_0,det_seed_2,pert_seed_0,fold_05/state_0,False,-1,3,True,127,80,3a07728a6c86fffb
RANDOM_TIME_V3,fold_05,state_0,det_seed_2,pert_seed_1,fold_05/state_0,False,-1,10,True,133,80,ec1e1c590a29851b
RANDOM_TIME_V3,fold_05,state_0,det_seed_2,pert_seed_2,fold_05/state_0,False,-1,10,True,117,80,6506cd8bd7b18450
RANDOM_TIME_V3,fold_05,state_0,det_seed_3,pert_seed_0,fold_05/state_0,False,-1,10,True,130,80,df43a662e3c15c25
RANDOM_TIME_V3,fold_05,state_0,det_seed_3,pert_seed_1,fold_05/state_0,False,-1,10,True,159,80,327500c8783e6ce0
RANDOM_TIME_V3,fold_05,state_0,det_seed_3,pert_seed_2,fold_05/state_0,False,-1,9,True,104,80,71e010ea3616cb60
RANDOM_TIME_V3,fold_05,state_4,det_seed_1,pert_seed_0,fold_05/state_4,True,108,10,True,149,106,5c9320990840bcb1
RANDOM_TIME_V3,fold_05,state_4,det_seed_1,pert_seed_1,fold_05/state_4,True,319,10,True,351,106,1a4d59e20d366609
RANDOM_TIME_V3,fold_05,state_4,det_seed_1,pert_seed_2,fold_05/state_4,True,120,10,True,163,106,ee119e50d7450993
RANDOM_TIME_V3,fold_05,state_4,det_seed_2,pert_seed_0,fold_05/state_4,False,-1,10,False,400,106,25f861552f1bc141
RANDOM_TIME_V3,fold_05,state_4,det_seed_2,pert_seed_1,fold_05/state_4,False,-1,10,False,400,106,25f861552f1bc141
RANDOM_TIME_V3,fold_05,state_4,det_seed_2,pert_seed_2,fold_05/state_4,False,-1,10,True,158,106,1f7f7353171959a4
RANDOM_TIME_V3,fold_05,state_4,det_seed_3,pert_seed_0,fold_05/state_4,False,-1,10,True,365,106,1d9197811f5f4b0c
RANDOM_TIME_V3,fold_05,state_4,det_seed_3,pert_seed_1,fold_05/state_4,False,-1,6,True,131,106,92367156c090b01d
RANDOM_TIME_V3,fold_05,state_4,det_seed_3,pert_seed_2,fold_05/state_4,False,-1,10,True,142,106,f8edefd2ac7b65c7
RANDOM_TIME_V3,fold_06,state_0,det_seed_1,pert_seed_0,fold_06/state_0,True,92,10,False,400,93,0c003a0ebb8fc896
RANDOM_TIME_V3,fold_06,state_0,det_seed_1,pert_seed_1,fold_06/state_0,True,92,10,False,400,93,0c003a0ebb8fc896
RANDOM_TIME_V3,fold_06,state_0,det_seed_1,pert_seed_2,fold_06/state_0,True,92,10,False,400,93,069e03429f4c126b
RANDOM_TIME_V3,fold_06,state_0,det_seed_2,pert_seed_0,fold_06/state_0,True,126,10,False,400,93,dc78cf3e83cec2ac
RANDOM_TIME_V3,fold_06,state_0,det_seed_2,pert_seed_1,fold_06/state_0,True,94,10,True,155,93,71096b92b20f3a22
RANDOM_TIME_V3,fold_06,state_0,det_seed_2,pert_seed_2,fold_06/state_0,True,89,10,True,151,93,ae1c720e7ecc412f
RANDOM_TIME_V3,fold_06,state_0,det_seed_3,pert_seed_0,fold_06/state_0,True,87,10,True,153,93,227981f52c8a4b30
RANDOM_TIME_V3,fold_06,state_0,det_seed_3,pert_seed_1,fold_06/state_0,True,90,10,True,157,93,fb3aa69e88f6bf92
RANDOM_TIME_V3,fold_06,state_0,det_seed_3,pert_seed_2,fold_06/state_0,True,82,10,True,135,93,63b9c944ff4ab09a
RANDOM_TIME_V3,fold_06,state_1,det_seed_1,pert_seed_0,fold_06/state_1,True,78,10,True,139,86,a54d129c795341c1
RANDOM_TIME_V3,fold_06,state_1,det_seed_1,pert_seed_1,fold_06/state_1,True,87,6,True,139,86,8b2ad46a47ed793e
RANDOM_TIME_V3,fold_06,state_1,det_seed_1,pert_seed_2,fold_06/state_1,True,87,10,False,400,86,3c7f62d25639865a
RANDOM_TIME_V3,fold_06,state_1,det_seed_2,pert_seed_0,fold_06/state_1,True,83,10,True,148,86,fb5ec1159c23b6f3
RANDOM_TIME_V3,fold_06,state_1,det_seed_2,pert_seed_1,fold_06/state_1,True,87,10,True,151,86,b945683cc850420f
RANDOM_TIME_V3,fold_06,state_1,det_seed_2,pert_seed_2,fold_06/state_1,True,95,10,True,157,86,a45dbacbcb0a33f9
RANDOM_TIME_V3,fold_06,state_1,det_seed_3,pert_seed_0,fold_06/state_1,True,78,10,True,145,86,0d3494ddc93538c4
RANDOM_TIME_V3,fold_06,state_1,det_seed_3,pert_seed_1,fold_06/state_1,True,85,9,True,130,86,2966e738873c5761
RANDOM_TIME_V3,fold_06,state_1,det_seed_3,pert_seed_2,fold_06/state_1,True,85,10,False,400,86,559fe6f271f9df27
RANDOM_TIME_V3,fold_07,state_0,det_seed_1,pert_seed_0,fold_07/state_0,True,122,10,True,160,119,c120e04d910c4ab6
RANDOM_TIME_V3,fold_07,state_0,det_seed_1,pert_seed_1,fold_07/state_0,True,122,10,True,158,119,46f3fd397eeb036a
RANDOM_TIME_V3,fold_07,state_0,det_seed_1,pert_seed_2,fold_07/state_0,True,122,5,True,180,119,aeb78b0dc3084e1f
RANDOM_TIME_V3,fold_07,state_0,det_seed_2,pert_seed_0,fold_07/state_0,False,-1,10,True,170,119,e75f1b69b9f9fca4
RANDOM_TIME_V3,fold_07,state_0,det_seed_2,pert_seed_1,fold_07/state_0,False,-1,10,True,200,119,33c6f9e9488a5f53
RANDOM_TIME_V3,fold_07,state_0,det_seed_2,pert_seed_2,fold_07/state_0,True,123,10,True,146,119,2ec44af53d283021
RANDOM_TIME_V3,fold_07,state_0,det_seed_3,pert_seed_0,fold_07/state_0,True,126,10,True,195,119,c0d74c38546ffc4d
RANDOM_TIME_V3,fold_07,state_0,det_seed_3,pert_seed_1,fold_07/state_0,True,142,10,True,200,119,6dff357c3681221c
RANDOM_TIME_V3,fold_07,state_0,det_seed_3,pert_seed_2,fold_07/state_0,True,124,7,True,176,119,60bdc8c40d2010af
RANDOM_TIME_V3,fold_07,state_1,det_seed_1,pert_seed_0,fold_07/state_1,False,-1,10,True,239,174,64b2d32c0b6c26e8
RANDOM_TIME_V3,fold_07,state_1,det_seed_1,pert_seed_1,fold_07/state_1,True,177,10,True,240,174,d026f8a889fc673f
RANDOM_TIME_V3,fold_07,state_1,det_seed_1,pert_seed_2,fold_07/state_1,True,157,10,True,206,174,f513bdd67e7e716b
RANDOM_TIME_V3,fold_07,state_1,det_seed_2,pert_seed_0,fold_07/state_1,False,-1,10,False,400,174,d159c3b711e28f1d
RANDOM_TIME_V3,fold_07,state_1,det_seed_2,pert_seed_1,fold_07/state_1,False,-1,10,True,203,174,e8b75c8d8f99bd0f
RANDOM_TIME_V3,fold_07,state_1,det_seed_2,pert_seed_2,fold_07/state_1,False,-1,10,False,400,174,d159c3b711e28f1d
RANDOM_TIME_V3,fold_07,state_1,det_seed_3,pert_seed_0,fold_07/state_1,True,134,10,True,194,174,619edcecbd10f298
RANDOM_TIME_V3,fold_07,state_1,det_seed_3,pert_seed_1,fold_07/state_1,False,-1,10,True,264,174,3f494ed53a083291
RANDOM_TIME_V3,fold_07,state_1,det_seed_3,pert_seed_2,fold_07/state_1,True,128,10,True,185,174,b17acfa5821c431d
RANDOM_TIME_V3,fold_08,state_0,det_seed_1,pert_seed_0,fold_08/state_0,True,88,10,True,166,79,e76ed58093513132
RANDOM_TIME_V3,fold_08,state_0,det_seed_1,pert_seed_1,fold_08/state_0,True,86,10,True,129,79,aa444bac093f6aca
RANDOM_TIME_V3,fold_08,state_0,det_seed_1,pert_seed_2,fold_08/state_0,True,86,10,False,400,79,b13c3470a3c47075
RANDOM_TIME_V3,fold_08,state_0,det_seed_2,pert_seed_0,fold_08/state_0,True,86,10,True,149,79,23bb6745cc7ae072
RANDOM_TIME_V3,fold_08,state_0,det_seed_2,pert_seed_1,fold_08/state_0,True,85,10,False,400,79,b19eea278b1f6df2
RANDOM_TIME_V3,fold_08,state_0,det_seed_2,pert_seed_2,fold_08/state_0,True,85,10,True,163,79,d99ca1ceaa71e1fa
RANDOM_TIME_V3,fold_08,state_0,det_seed_3,pert_seed_0,fold_08/state_0,True,86,10,True,138,79,0fb9c50bf5725d0a
RANDOM_TIME_V3,fold_08,state_0,det_seed_3,pert_seed_1,fold_08/state_0,True,87,10,True,150,79,04049ef097ab0501
RANDOM_TIME_V3,fold_08,state_0,det_seed_3,pert_seed_2,fold_08/state_0,True,86,10,True,157,79,b8f1eff59a2e04d2
RANDOM_TIME_V3,fold_08,state_2,det_seed_1,pert_seed_0,fold_08/state_2,True,87,10,True,143,84,ec8207e056aca387
RANDOM_TIME_V3,fold_08,state_2,det_seed_1,pert_seed_1,fold_08/state_2,True,91,10,False,400,84,0796fb2f499ded0e
RANDOM_TIME_V3,fold_08,state_2,det_seed_1,pert_seed_2,fold_08/state_2,True,90,10,True,172,84,e1d705a9aef803bc
RANDOM_TIME_V3,fold_08,state_2,det_seed_2,pert_seed_0,fold_08/state_2,True,100,10,True,169,84,2926f912d1b9ef63
RANDOM_TIME_V3,fold_08,state_2,det_seed_2,pert_seed_1,fold_08/state_2,True,107,10,True,160,84,f774f097ee5ebfd0
RANDOM_TIME_V3,fold_08,state_2,det_seed_2,pert_seed_2,fold_08/state_2,True,91,10,True,146,84,dbe166c506ee35e1
RANDOM_TIME_V3,fold_08,state_2,det_seed_3,pert_seed_0,fold_08/state_2,True,155,10,True,216,84,e8f718a06863dd0b
RANDOM_TIME_V3,fold_08,state_2,det_seed_3,pert_seed_1,fold_08/state_2,True,94,10,False,400,84,958d44e7506b263f
RANDOM_TIME_V3,fold_08,state_2,det_seed_3,pert_seed_2,fold_08/state_2,True,94,10,False,400,84,f77718ed7295ad21
RANDOM_TIME_V3,fold_09,state_0,det_seed_1,pert_seed_0,fold_09/state_0,False,-1,10,False,400,85,2c3316d9166ca877
RANDOM_TIME_V3,fold_09,state_0,det_seed_1,pert_seed_1,fold_09/state_0,True,87,6,True,151,85,f83a01b936c909f6
