job_id,suite,task_idx,evaluation_seed,condition,arm_lock,n_steps,task_success,attack_frames,bridge_sha,mlp_emit,summary_ok,telemetry_size,telemetry_ok
p8_libero_goal_t09_e42_clean,libero_goal,9,42,CLEAN,False,185,True,0,84d1242554782952,-1,True,328209,True
p8_libero_goal_t09_e42_random,libero_goal,9,42,RANDOM,False,400,False,0,84d1242554782952,-1,True,704345,True
p8_libero_goal_t09_e42_untargeted_ce,libero_goal,9,42,UNTARGETED_CE,False,184,True,0,84d1242554782952,-1,True,331793,True
p8_libero_goal_t09_e42_tma_nolock,libero_goal,9,42,TMA_NOLOCK,False,176,True,0,84d1242554782952,-1,True,318450,True
p8_libero_goal_t09_e42_tma_armlock,libero_goal,9,42,TMA_ARMLOCK,True,184,True,0,84d1242554782952,-1,True,332153,True
p8_libero_goal_t09_e42_prefix_nolock,libero_goal,9,42,PREFIX_NOLOCK,False,179,True,0,84d1242554782952,-1,True,328216,True
p8_libero_goal_t09_e42_prefix_armlock,libero_goal,9,42,PREFIX_ARMLOCK,True,184,True,0,84d1242554782952,-1,True,337845,True
p8_libero_goal_t09_e123_clean,libero_goal,9,123,CLEAN,False,400,False,0,84d1242554782952,-1,True,699568,True
p8_libero_goal_t09_e123_random,libero_goal,9,123,RANDOM,False,400,False,0,84d1242554782952,-1,True,702001,True
p8_libero_goal_t09_e123_untargeted_ce,libero_goal,9,123,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,711180,True
p8_libero_goal_t09_e123_tma_nolock,libero_goal,9,123,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,711986,True
p8_libero_goal_t09_e123_tma_armlock,libero_goal,9,123,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,711951,True
p8_libero_goal_t09_e123_prefix_nolock,libero_goal,9,123,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,724370,True
p8_libero_goal_t09_e123_prefix_armlock,libero_goal,9,123,PREFIX_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,724373,True
p8_libero_goal_t09_e456_clean,libero_goal,9,456,CLEAN,False,400,False,0,84d1242554782952,-1,True,721999,True
p8_libero_goal_t09_e456_random,libero_goal,9,456,RANDOM,False,400,False,10,84d1242554782952,306,True,690307,True
p8_libero_goal_t09_e456_untargeted_ce,libero_goal,9,456,UNTARGETED_CE,False,311,True,0,84d1242554782952,-1,True,554180,True
p8_libero_goal_t09_e456_tma_nolock,libero_goal,9,456,TMA_NOLOCK,False,400,False,10,84d1242554782952,199,True,648099,True
p8_libero_goal_t09_e456_tma_armlock,libero_goal,9,456,TMA_ARMLOCK,True,311,True,0,84d1242554782952,-1,True,554780,True
p8_libero_goal_t09_e456_prefix_nolock,libero_goal,9,456,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,759296,True
p8_libero_goal_t09_e456_prefix_armlock,libero_goal,9,456,PREFIX_ARMLOCK,True,249,True,0,84d1242554782952,-1,True,452368,True
p8_libero_10_t00_e42_clean,libero_10,0,42,CLEAN,False,361,True,0,84d1242554782952,126,True,574554,True
p8_libero_10_t00_e42_random,libero_10,0,42,RANDOM,False,379,True,10,84d1242554782952,126,True,606309,True
p8_libero_10_t00_e42_untargeted_ce,libero_10,0,42,UNTARGETED_CE,False,309,True,10,84d1242554782952,126,True,512482,True
p8_libero_10_t00_e42_tma_nolock,libero_10,0,42,TMA_NOLOCK,False,400,False,10,84d1242554782952,126,True,647484,True
p8_libero_10_t00_e42_tma_armlock,libero_10,0,42,TMA_ARMLOCK,True,398,True,10,84d1242554782952,126,True,643702,True
p8_libero_10_t00_e42_prefix_nolock,libero_10,0,42,PREFIX_NOLOCK,False,400,False,10,84d1242554782952,126,True,666288,True
p8_libero_10_t00_e42_prefix_armlock,libero_10,0,42,PREFIX_ARMLOCK,True,400,False,10,84d1242554782952,126,True,667186,True
p8_libero_10_t00_e123_tma_nolock,libero_10,0,123,TMA_NOLOCK,False,307,True,10,84d1242554782952,77,True,490399,True
p8_libero_10_t00_e123_prefix_nolock,libero_10,0,123,PREFIX_NOLOCK,False,276,True,10,84d1242554782952,77,True,452980,True
p8_libero_10_t00_e456_prefix_armlock,libero_10,0,456,PREFIX_ARMLOCK,True,299,True,10,84d1242554782952,64,True,482236,True
p8_libero_10_t01_e42_tma_nolock,libero_10,1,42,TMA_NOLOCK,False,400,False,10,84d1242554782952,76,True,638660,True
p8_libero_10_t01_e123_random,libero_10,1,123,RANDOM,False,328,True,10,84d1242554782952,87,True,513371,True
p8_libero_10_t01_e123_prefix_armlock,libero_10,1,123,PREFIX_ARMLOCK,True,250,True,10,84d1242554782952,87,True,417221,True
p8_libero_10_t01_e456_untargeted_ce,libero_10,1,456,UNTARGETED_CE,False,400,False,10,84d1242554782952,70,True,624547,True
p8_libero_10_t02_e42_tma_armlock,libero_10,2,42,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,772064,True
p8_libero_10_t02_e42_prefix_nolock,libero_10,2,42,PREFIX_NOLOCK,False,248,True,0,84d1242554782952,-1,True,474928,True
p8_libero_10_t02_e123_prefix_nolock,libero_10,2,123,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,779366,True
p8_libero_10_t02_e456_clean,libero_10,2,456,CLEAN,False,298,True,0,84d1242554782952,-1,True,556274,True
p8_libero_10_t02_e456_prefix_armlock,libero_10,2,456,PREFIX_ARMLOCK,True,311,True,0,84d1242554782952,-1,True,599134,True
p8_libero_10_t03_e123_random,libero_10,3,123,RANDOM,False,222,True,0,84d1242554782952,-1,True,419318,True
p8_libero_10_t03_e456_clean,libero_10,3,456,CLEAN,False,233,True,0,84d1242554782952,-1,True,438632,True
p8_libero_10_t03_e456_random,libero_10,3,456,RANDOM,False,233,True,0,84d1242554782952,-1,True,440035,True
p8_libero_10_t03_e456_tma_nolock,libero_10,3,456,TMA_NOLOCK,False,233,True,0,84d1242554782952,-1,True,445850,True
p8_libero_10_t03_e456_tma_armlock,libero_10,3,456,TMA_ARMLOCK,True,233,True,0,84d1242554782952,-1,True,445851,True
p8_libero_10_t04_e42_clean,libero_10,4,42,CLEAN,False,400,False,0,84d1242554782952,-1,True,773089,True
p8_libero_10_t04_e42_untargeted_ce,libero_10,4,42,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,784680,True
p8_libero_10_t04_e123_tma_nolock,libero_10,4,123,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,775691,True
p8_libero_10_t05_e456_untargeted_ce,libero_10,5,456,UNTARGETED_CE,False,286,True,0,84d1242554782952,-1,True,533949,True
p8_libero_10_t06_e42_tma_nolock,libero_10,6,42,TMA_NOLOCK,False,364,True,10,84d1242554782952,260,True,663621,True
p8_libero_10_t06_e42_prefix_armlock,libero_10,6,42,PREFIX_ARMLOCK,True,400,False,10,84d1242554782952,260,True,728288,True
p8_libero_10_t06_e123_prefix_armlock,libero_10,6,123,PREFIX_ARMLOCK,True,400,False,10,84d1242554782952,198,True,702723,True
p8_libero_10_t06_e456_prefix_armlock,libero_10,6,456,PREFIX_ARMLOCK,True,400,False,10,84d1242554782952,132,True,673591,True
p8_libero_10_t07_e42_clean,libero_10,7,42,CLEAN,False,400,False,0,84d1242554782952,167,True,656284,True
p8_libero_10_t07_e42_tma_nolock,libero_10,7,42,TMA_NOLOCK,False,400,False,10,84d1242554782952,167,True,677938,True
p8_libero_10_t07_e42_prefix_nolock,libero_10,7,42,PREFIX_NOLOCK,False,400,False,10,84d1242554782952,167,True,688826,True
p8_libero_10_t07_e123_clean,libero_10,7,123,CLEAN,False,400,False,0,84d1242554782952,71,True,611975,True
p8_libero_10_t07_e123_random,libero_10,7,123,RANDOM,False,400,False,10,84d1242554782952,71,True,630293,True
p8_libero_10_t07_e123_untargeted_ce,libero_10,7,123,UNTARGETED_CE,False,400,False,10,84d1242554782952,71,True,627948,True
p8_libero_10_t07_e123_prefix_nolock,libero_10,7,123,PREFIX_NOLOCK,False,400,False,10,84d1242554782952,71,True,638903,True
p8_libero_10_t08_e42_untargeted_ce,libero_10,8,42,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,748353,True
p8_libero_10_t08_e42_tma_nolock,libero_10,8,42,TMA_NOLOCK,False,383,True,0,84d1242554782952,-1,True,716296,True
p8_libero_10_t08_e123_prefix_armlock,libero_10,8,123,PREFIX_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,767490,True
p8_libero_10_t08_e456_tma_armlock,libero_10,8,456,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,760173,True
p8_libero_10_t09_e123_random,libero_10,9,123,RANDOM,False,400,False,10,84d1242554782952,106,True,635990,True
p8_libero_10_t09_e456_random,libero_10,9,456,RANDOM,False,376,True,10,84d1242554782952,112,True,593466,True
p8_libero_10_t09_e456_untargeted_ce,libero_10,9,456,UNTARGETED_CE,False,287,True,10,84d1242554782952,112,True,472998,True
